panel,column,category,missing_count,missing_pct
CFTR,AL_157,AL,22,19.81981981981982
CFTR,AL_158,AL,22,19.81981981981982
CFTR,AL_159,AL,22,19.81981981981982
CFTR,AL_160,AL,22,19.81981981981982
CFTR,AL_161,AL,22,19.81981981981982
CFTR,AL_162,AL,22,19.81981981981982
CFTR,AL_163,AL,22,19.81981981981982
CFTR,AL_164,AL,22,19.81981981981982
CFTR,AL_165,AL,22,19.81981981981982
CFTR,AL_166,AL,22,19.81981981981982
CFTR,AL_167,AL,22,19.81981981981982
CFTR,AL_168,AL,22,19.81981981981982
CFTR,AL_169,AL,22,19.81981981981982
CFTR,AL_170,AL,22,19.81981981981982
CFTR,AL_171,AL,22,19.81981981981982
CFTR,AL_172,AL,22,19.81981981981982
CFTR,AL_173,AL,22,19.81981981981982
CFTR,AL_174,AL,22,19.81981981981982
CFTR,AL_175,AL,22,19.81981981981982
CFTR,AL_176,AL,22,19.81981981981982
CFTR,AL_177,AL,22,19.81981981981982
CFTR,AL_178,AL,22,19.81981981981982
CFTR,AL_179,AL,22,19.81981981981982
CFTR,AL_180,AL,22,19.81981981981982
CFTR,AL_181,AL,22,19.81981981981982
CFTR,AL_182,AL,22,19.81981981981982
CFTR,AL_183,AL,55,49.549549549549546
CFTR,AL_184,AL,55,49.549549549549546
CFTR,AL_185,AL,55,49.549549549549546
CFTR,CAT_5,CAT,0,0.0
CFTR,AL_186,AL,7,6.306306306306307
CFTR,AL_187,AL,41,36.93693693693694
CFTR,AL_188,AL,41,36.93693693693694
CFTR,AL_189,AL,41,36.93693693693694
CFTR,AL_190,AL,41,36.93693693693694
CFTR,AL_191,AL,41,36.93693693693694
CFTR,AL_192,AL,41,36.93693693693694
CFTR,AL_193,AL,41,36.93693693693694
CFTR,AL_194,AL,41,36.93693693693694
CFTR,AL_195,AL,41,36.93693693693694
CFTR,AL_196,AL,41,36.93693693693694
CFTR,AL_197,AL,41,36.93693693693694
CFTR,AL_198,AL,41,36.93693693693694
CFTR,AL_199,AL,41,36.93693693693694
CFTR,AL_200,AL,41,36.93693693693694
CFTR,AL_201,AL,41,36.93693693693694
CFTR,AL_202,AL,41,36.93693693693694
CFTR,AL_203,AL,41,36.93693693693694
CFTR,AL_204,AL,41,36.93693693693694
CFTR,AL_205,AL,41,36.93693693693694
CFTR,AL_206,AL,41,36.93693693693694
CFTR,AL_207,AL,41,36.93693693693694
CFTR,AL_208,AL,41,36.93693693693694
CFTR,AL_209,AL,41,36.93693693693694
CFTR,AL_210,AL,41,36.93693693693694
CFTR,AL_211,AL,41,36.93693693693694
CFTR,AL_212,AL,41,36.93693693693694
CFTR,AL_213,AL,41,36.93693693693694
CFTR,AL_214,AL,56,50.450450450450454
CFTR,AL_215,AL,56,50.450450450450454
CFTR,AL_216,AL,56,50.450450450450454
CFTR,AL_217,AL,56,50.450450450450454
CFTR,AL_218,AL,41,36.93693693693694
CFTR,AL_219,AL,41,36.93693693693694
CFTR,AL_220,AL,41,36.93693693693694
CFTR,AL_221,AL,41,36.93693693693694
CFTR,AL_222,AL,41,36.93693693693694
CFTR,CAT_6,CAT,109,98.1981981981982
CFTR,AL_223,AL,41,36.93693693693694
CFTR,AL_224,AL,41,36.93693693693694
CFTR,AL_225,AL,41,36.93693693693694
CFTR,AL_226,AL,41,36.93693693693694
CFTR,AL_227,AL,41,36.93693693693694
CFTR,AL_228,AL,41,36.93693693693694
CFTR,AL_229,AL,41,36.93693693693694
CFTR,AL_230,AL,41,36.93693693693694
CFTR,AL_231,AL,41,36.93693693693694
CFTR,AL_232,AL,41,36.93693693693694
CFTR,AL_233,AL,41,36.93693693693694
CFTR,AL_234,AL,41,36.93693693693694
CFTR,AL_235,AL,41,36.93693693693694
CFTR,AL_236,AL,41,36.93693693693694
CFTR,AL_237,AL,41,36.93693693693694
CFTR,AL_238,AL,41,36.93693693693694
CFTR,AL_239,AL,41,36.93693693693694
CFTR,AL_240,AL,41,36.93693693693694
CFTR,AL_241,AL,41,36.93693693693694
CFTR,AL_242,AL,41,36.93693693693694
CFTR,AL_243,AL,41,36.93693693693694
CFTR,AL_244,AL,41,36.93693693693694
CFTR,AL_245,AL,41,36.93693693693694
CFTR,AL_246,AL,41,36.93693693693694
CFTR,AL_247,AL,41,36.93693693693694
CFTR,AL_248,AL,41,36.93693693693694
CFTR,AL_249,AL,41,36.93693693693694
CFTR,AL_250,AL,43,38.73873873873874
CFTR,AL_251,AL,43,38.73873873873874
CFTR,AL_252,AL,43,38.73873873873874
CFTR,AL_253,AL,43,38.73873873873874
CFTR,AL_254,AL,41,36.93693693693694
CFTR,AL_255,AL,41,36.93693693693694
CFTR,AL_256,AL,41,36.93693693693694
CFTR,AL_257,AL,41,36.93693693693694
CFTR,AL_258,AL,41,36.93693693693694
CFTR,AL_259,AL,41,36.93693693693694
CFTR,AL_260,AL,41,36.93693693693694
CFTR,AL_261,AL,41,36.93693693693694
CFTR,AL_262,AL,41,36.93693693693694
CFTR,AL_263,AL,41,36.93693693693694
CFTR,AL_264,AL,41,36.93693693693694
CFTR,AL_265,AL,41,36.93693693693694
CFTR,AL_266,AL,41,36.93693693693694
CFTR,AL_267,AL,41,36.93693693693694
CFTR,AL_268,AL,41,36.93693693693694
CFTR,AL_269,AL,41,36.93693693693694
CFTR,AL_270,AL,41,36.93693693693694
CFTR,AL_271,AL,41,36.93693693693694
CFTR,AL_272,AL,41,36.93693693693694
CFTR,AL_273,AL,41,36.93693693693694
CFTR,AL_274,AL,41,36.93693693693694
CFTR,AL_275,AL,41,36.93693693693694
CFTR,AL_276,AL,41,36.93693693693694
CFTR,AL_277,AL,41,36.93693693693694
CFTR,AL_278,AL,41,36.93693693693694
CFTR,AL_279,AL,41,36.93693693693694
CFTR,AL_280,AL,41,36.93693693693694
CFTR,AL_281,AL,41,36.93693693693694
CFTR,AL_282,AL,41,36.93693693693694
CFTR,AL_283,AL,41,36.93693693693694
CFTR,AL_284,AL,41,36.93693693693694
CFTR,AL_285,AL,41,36.93693693693694
CFTR,AL_286,AL,42,37.83783783783784
CFTR,AL_287,AL,42,37.83783783783784
CFTR,AL_288,AL,42,37.83783783783784
CFTR,AL_289,AL,42,37.83783783783784
CFTR,AL_290,AL,41,36.93693693693694
CFTR,AL_291,AL,41,36.93693693693694
CFTR,AL_292,AL,41,36.93693693693694
CFTR,AL_293,AL,41,36.93693693693694
CFTR,AL_294,AL,41,36.93693693693694
CFTR,AL_295,AL,15,13.513513513513514
CFTR,AL_296,AL,15,13.513513513513514
CFTR,AL_297,AL,15,13.513513513513514
CFTR,AL_298,AL,15,13.513513513513514
CFTR,AL_299,AL,15,13.513513513513514
CFTR,AL_300,AL,15,13.513513513513514
CFTR,AL_301,AL,15,13.513513513513514
CFTR,AL_302,AL,15,13.513513513513514
CFTR,AL_303,AL,15,13.513513513513514
CFTR,AL_304,AL,15,13.513513513513514
CFTR,AL_305,AL,15,13.513513513513514
CFTR,AL_306,AL,15,13.513513513513514
CFTR,AL_307,AL,15,13.513513513513514
CFTR,AL_308,AL,15,13.513513513513514
CFTR,AL_309,AL,15,13.513513513513514
CFTR,AL_310,AL,15,13.513513513513514
CFTR,AL_311,AL,15,13.513513513513514
CFTR,AL_312,AL,15,13.513513513513514
CFTR,AL_313,AL,15,13.513513513513514
CFTR,AL_314,AL,15,13.513513513513514
CFTR,AL_315,AL,15,13.513513513513514
CFTR,AL_316,AL,15,13.513513513513514
CFTR,AL_317,AL,15,13.513513513513514
CFTR,AL_318,AL,15,13.513513513513514
CFTR,AL_319,AL,15,13.513513513513514
CFTR,AL_320,AL,15,13.513513513513514
CFTR,AL_321,AL,15,13.513513513513514
CFTR,AL_322,AL,15,13.513513513513514
CFTR,AL_323,AL,15,13.513513513513514
CFTR,AL_324,AL,15,13.513513513513514
CFTR,AL_325,AL,15,13.513513513513514
CFTR,AL_326,AL,15,13.513513513513514
CFTR,AL_327,AL,15,13.513513513513514
CFTR,AL_328,AL,15,13.513513513513514
CFTR,AL_329,AL,15,13.513513513513514
CFTR,AL_330,AL,15,13.513513513513514
CFTR,AL_331,AL,15,13.513513513513514
CFTR,AL_332,AL,15,13.513513513513514
CFTR,AL_333,AL,15,13.513513513513514
CFTR,AL_334,AL,15,13.513513513513514
CFTR,EK_4,EK,0,0.0
CFTR,EK_5,EK,0,0.0
CFTR,EK_6,EK,0,0.0
CFTR,EK_7,EK,0,0.0
CFTR,EK_8,EK,0,0.0
CFTR,EK_9,EK,0,0.0
CFTR,AA_1,AA,0,0.0
CFTR,AA_2,AA,0,0.0
